sent_id,sentence,entities,uris
1311,Allah Maha Mengetahui lagi Mahabijaksana .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
494,Dari mana pun engkau ( Nabi Muhammad ) keluar  maka hadapkanlah wajahmu ke arah Masjidilharam .,"['Muhammad', 'Masjidilharam']","['http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q428858']"
2554,Allah menjadikan tempat bernaung bagi kamu dari apa yang telah Dia ciptakan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1158,Oleh karena itu  maafkanlah mereka  mohonkanlah ampunan untuk mereka  dan bermusyawarahlah dengan mereka dalam segala urusan ( penting ) .,[],[]
1318,Yang demikian itu adalah mudah bagi Allah .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1809,"Katakanlah ( Nabi Muhammad )  "" Wahai Ahlulkitab  kamu tidak menganut sesuatu pun ( agama yang benar ) hingga kamu menegakkan ajaran-ajaran Taurat  Injil  dan ( Al-Qur'an ) yang diturunkan Tuhanmu kepadamu . "" Apa yang diturunkan Tuhanmu kepadamu pasti akan membuat banyak di antara mereka lebih durhaka dan ingkar .","['Muhammad', 'Taurat', 'Injil', ""Al-Qur'an""]","['http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q2383104', 'http://www.wikidata.org/entity/Q1762323', 'http://www.wikidata.org/entity/Q428']"
1224,"Di sisi Allahlah ada pahala yang baik . "" Jangan sekali-kali kamu teperdaya oleh bolak-balik perjalanan orang-orang yang kufur di seluruh negeri . ( Semua itu hanyalah ) kesenangan sementara  kemudian tempat kembali mereka ialah ( neraka ) Jahanam .",['Jahanam'],['http://www.wikidata.org/entity/Q58418']
1324,Bagi setiap ( laki-laki dan perempuan ) Kami telah menetapkan para ahli waris atas apa yang ditinggalkan oleh kedua orang tuanya dan karib kerabatnya .,[],[]
1359,Sesungguhnya Allah tidak akan mengampuni ( dosa ) karena mempersekutukan-Nya ( syirik )  tetapi Dia mengampuni apa ( dosa ) yang selain ( syirik ) itu bagi siapa yang Dia kehendaki .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
783,Dia tidak merasa berat memelihara keduanya .,[],[]
521,Sekiranya orang-orang yang berbuat zalim itu melihat  ketika mereka melihat azab ( pada hari Kiamat )  bahwa kekuatan itu semuanya milik Allah dan bahwa Allah sangat keras azab-Nya  ( niscaya mereka menyesal ) . ( Yaitu ) ketika orang-orang yang diikuti berlepas tangan dari orang-orang yang mengikuti saat mereka ( orang-orang yang diikuti ) melihat azab  dan ( ketika ) segala hubungan antara mereka terputus .,"['hari Kiamat', 'Allah', 'Allah']","['http://www.wikidata.org/entity/Q12200906', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
409,engkau tidak mengetahui bahwa Allah memiliki kerajaan langit dan bumi ? (,"['Allah', 'bumi']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2']"
861,Waspadalah terhadap suatu hari ( kiamat ) yang padanya kamu semua dikembalikan kepada Allah .,"['kiamat', 'Allah']","['http://www.wikidata.org/entity/Q12200906', 'http://www.wikidata.org/entity/Q2095353']"
1691,Allah Mahakuasa atas segala sesuatu .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1799,Mereka berusaha ( menimbulkan ) kerusakan di bumi .,['bumi'],['http://www.wikidata.org/entity/Q2']
1630,Siapa yang enggan menyembah-Nya dan menyombongkan diri  maka Allah akan mengumpulkan mereka semua kepada-Nya .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
686,Tidak boleh bagi mereka menyembunyikan apa yang diciptakan Allah dalam rahim mereka  jika mereka beriman kepada Allah dan hari Akhir .,"['Allah', 'Allah', 'hari Akhir']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q12200906']"
561,Hendaklah kamu mencukupkan bilangannya dan mengagungkan Allah atas petunjuk-Nya yang diberikan kepadamu agar kamu bersyukur .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2162,"yang lebih zalim daripada orang-orang yang mengada-adakan kebohongan terhadap Allah untuk menyesatkan orang-orang tanpa pengetahuan ? """,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2153,Sesungguhnya Allah tidak menyukai orang-orang yang berlebih-lebihan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
873,Yang demikian itu lebih adil di sisi Allah  lebih dapat menguatkan kesaksian  dan lebih mendekatkan kamu pada ketidakraguan  kecuali jika hal itu merupakan perniagaan tunai yang kamu jalankan di antara kamu .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1455,Allah Maha Mengetahui lagi Mahabijaksana .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
231,Apakah engkau dapat menjadikan orang yang tuli itu bisa mendengar walaupun mereka tidak mengerti ? Di,[],[]
672,Sesungguhnya Allah menyukai orang-orang yang bertobat dan menyukai orang-orang yang menyucikan diri .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
307,Berimanlah kamu kepada apa ( Al-Qur'an ) yang telah Aku turunkan sebagai pembenar bagi apa yang ada pada kamu ( Taurat ) dan janganlah kamu menjadi orang yang pertama kafir kepadanya .,"[""Al-Qur'an"", 'Taurat']","['http://www.wikidata.org/entity/Q428', 'http://www.wikidata.org/entity/Q2383104']"
1753,Siapa yang tidak memutuskan ( suatu urusan ) menurut ketentuan yang diturunkan Allah  maka mereka itulah orang-orang zalim .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2534,Sesungguhnya Allah Maha Mengetahui lagi Mahakuasa .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2516,Maka  apabila ajalnya tiba  mereka tidak dapat meminta penundaan dan percepatan sesaat pun .,[],[]
994,Jika mereka berpaling  ( ketahuilah ) bahwa sesungguhnya Allah Maha Mengetahui orang-orang yang berbuat kerusakan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
224,"Bahkan  apakah ( pantas ) mereka mengatakan  "" Dia ( Nabi Muhammad ) telah membuat-buat ( Al-Qur'an ) itu . "" ? Katakanlah","['Muhammad', ""Al-Qur'an""]","['http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q428']"
1464,Kepada masing-masing  Allah menjanjikan ( pahala ) yang terbaik ( surga )  ( tetapi ) Allah melebihkan orang-orang yang berjihad atas orang-orang yang duduk dengan pahala yang besar . ( Yaitu  ) beberapa derajat dari-Nya  serta ampunan dan rahmat .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
673,Istrimu adalah ladang bagimu .,[],[]
5,"Mereka ( para pemuka ) itu menjawab  "" Beri tangguhlah dia dan saudaranya dan utuslah ke kota-kota beberapa orang untuk mengumpulkan ( para penyihir ) ( agar ) mereka membawa semua penyihir yang pandai kepadamu . "" Para penyihir datang kepada Fir'aun . Mereka berkata  "" ( Apakah ) kami benar-benar akan mendapat imbalan jika kami menang ? ""","[""Fir'aun""]",['http://www.wikidata.org/entity/Q37110']
81,"Jika kamu melakukan itu semua  ) niscaya Kami mengampuni kesalahan-kesalahanmu . "" Kami akan menambah ( karunia ) kepada orang-orang yang berbuat kebaikan . Maka  orang-orang yang zalim di antara mereka mengganti ( perkataan itu ) dengan perkataan yang tidak diperintahkan kepada mereka .",[],[]
866,Hendaklah dia mencatat ( - nya ) dan orang yang berutang itu mendiktekan ( - nya ) .,[],[]
754,"Nabi mereka berkata kepada mereka  "" Sesungguhnya tanda kerajaannya ialah datangnya Tabut kepadamu yang di dalamnya terdapat ketenangan dari Tuhanmu dan sisa dari apa yang ditinggalkan oleh keluarga Musa dan keluarga Harun yang dibawa oleh para malaikat .",['Tabut'],['http://www.wikidata.org/entity/Q131316']
1764,Hanya kepada Allah kamu semua kembali  lalu Dia memberitahukan kepadamu apa yang selama ini kamu perselisihkan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1144,Mereka berprasangka yang tidak benar terhadap Allah seperti sangkaan jahiliah .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2047,"Siapakah yang lebih zalim daripada orang-orang yang mengada-adakan dusta terhadap Allah atau yang berkata  "" Telah diwahyukan kepadaku  "" padahal tidak diwahyukan sesuatu pun kepadanya dan orang yang berkata  "" Aku akan mendatangkan seperti yang diturunkan Allah . "" Seandainya saja engkau melihat pada waktu orang-orang zalim itu ( berada ) dalam kesakitan sakratulmaut  sedang para malaikat memukul dengan tangannya ( sembari berkata )  "" Keluarkanlah nyawamu ! ""","['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
1769,Apakah hukum jahiliah yang mereka kehendaki ? (,[],[]
2017,"Dialah Yang Mahabijaksana lagi Mahateliti . ( Ingatlah ) ketika Ibrahim berkata kepada ayahnya  Azar  "" Apakah ( pantas ) engkau menjadikan berhala-berhala itu sebagai tuhan ? Sesungguhnya","['Yang Mahabijaksana lagi Mahateliti', 'Ibrahim', 'Azar']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q1768161', 'http://www.wikidata.org/entity/Q16166505']"
1964,Tidak ! Hanya,[],[]
2300,Ini adalah unta betina Allah untuk kamu sebagai mukjizat .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1734,"Mereka mengatakan  "" Jika ini yang diberikan kepada kamu  terimalah .",[],[]
1471,Siapa yang berhijrah di jalan Allah niscaya akan mendapatkan di bumi ini tempat hijrah yang banyak dan kelapangan ( rezeki dan hidup ) .,"['Allah', 'bumi']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2']"
1369,Kami telah menganugerahkan kitab dan hikmah kepada keluarga Ibrahim dan Kami telah menganugerahkan kerajaan ( kekuasaan ) yang sangat besar kepada mereka . Lalu  di antara mereka ada yang beriman kepadanya dan di antara mereka ada pula yang berpaling darinya .,[],[]
2181,kamu ikuti jalan-jalan ( yang lain ) sehingga mencerai-beraikanmu dari jalan-Nya . Demikian itu Dia perintahkan kepadamu agar kamu bertakwa .,[],[]
968,"Dia berbicara dengan manusia ( sewaktu ) dalam buaian dan ketika sudah dewasa serta termasuk orang-orang saleh . "" Dia ( Maryam ) berkata  "" Wahai Tuhanku  bagaimana mungkin aku akan mempunyai anak  padahal tidak ada seorang laki-laki pun yang menyentuhku ? """,['Maryam'],['http://www.wikidata.org/entity/Q1478857']
1640,Jika mereka ( ahli waris itu terdiri atas ) beberapa saudara laki-laki dan perempuan  bagian seorang saudara laki-laki sama dengan bagian dua orang saudara perempuan .,[],[]
2101,Sesungguhnya Tuhanmu  Dialah yang lebih mengetahui siapa yang tersesat dari jalan-Nya dan Dia ( pula ) yang lebih mengetahui orang-orang yang mendapat petunjuk .,[],[]
1584,Ahlulkitab meminta kepadamu ( Nabi Muhammad ) agar engkau menurunkan sebuah kitab dari langit kepada mereka .,"['Ahlulkitab', 'Muhammad']","['http://www.wikidata.org/entity/Q216565', 'http://www.wikidata.org/entity/Q9458']"
1844,Maka  Allah memberi pahala kepada mereka atas sesuatu yang telah mereka ucapkan  ( yaitu ) surga yang mengalir di bawahnya sungai-sungai  sedang mereka kekal di dalamnya . Itulah balasan ( bagi ) orang-orang yang berbuat kebaikan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
104,Maka  ceritakanlah kisah-kisah itu agar mereka berpikir .,[],[]
776,Allah  tidak ada tuhan selain Dia  Yang Mahahidup lagi terus-menerus mengurus ( makhluk-Nya ) .,"['Allah', 'Yang Mahahidup']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
1103,Taatilah Allah dan Rasul ( Nabi Muhammad ) agar kamu diberi rahmat .,"['Allah', 'Muhammad']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q9458']"
962,"Dia ( Maryam ) menjawab  "" Itu dari Allah . "" Sesungguhnya Allah memberi rezeki kepada siapa yang Dia kehendaki tanpa perhitungan . Di sanalah Zakaria berdoa kepada Tuhannya .","['Maryam', 'Allah', 'Allah', 'Zakaria']","['http://www.wikidata.org/entity/Q1478857', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2420409']"
2289,"Apakah kamu ( tidak percaya dan ) heran bahwa telah datang kepada kamu peringatan dari Tuhanmu kepada seorang laki-laki dari golonganmu agar dia memberi peringatan kepadamu  agar kamu bertakwa  dan agar kamu mendapat rahmat ? """,[],[]
301,"Lalu  setan menggelincirkan keduanya darinya sehingga keduanya dikeluarkan dari segala kenikmatan ketika keduanya ada di sana ( surga ) . Kami berfirman  "" Turunlah kamu ! Sebagian",[],[]
123,"Katakanlah  "" Sesungguhnya pengetahuan tentangnya hanya ada pada Tuhanku . Tidak ada ( seorang pun ) yang dapat menjelaskan waktu terjadinya selain Dia . ( Kiamat ) itu sangat berat ( huru-haranya bagi makhluk yang ) di langit dan di bumi .","['Kiamat', 'bumi']","['http://www.wikidata.org/entity/Q12200906', 'http://www.wikidata.org/entity/Q2']"
1659,Wahai orang-orang yang beriman  apabila kamu berdiri hendak melaksanakan salat  maka basuhlah wajahmu dan tanganmu sampai ke siku serta usaplah kepalamu dan ( basuh ) kedua kakimu sampai kedua mata kaki .,[],[]
535,Bagi mereka azab yang sangat pedih .,[],[]
1188,Jangan sekali-kali orang-orang kafir mengira bahwa sesungguhnya tenggang waktu yang Kami berikan kepadanya baik bagi dirinya .,[],[]
508,Maka  siapa beribadah haji ke Baitullah atau berumrah  tidak ada dosa baginya mengerjakan sai antara keduanya .,"['haji', 'Baitullah']","['http://www.wikidata.org/entity/Q234915', 'http://www.wikidata.org/entity/Q29466']"
143,Jika setan benar-benar menggodamu dengan halus  berlindunglah kepada Allah .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2022,tidak takut kepada yang kamu persekutukan dengan-Nya  kecuali Tuhanku menghendaki sesuatu . Ilmu Tuhanku meliputi segala sesuatu .,[],[]
2438,Allah menciptakan apa yang tidak kamu ketahui .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2393,Ya Tuhan kami  janganlah Engkau jadikan kami ( sasaran ) fitnah bagi kaum yang zalim .,[],[]
1826,Perhatikanlah bagaimana Kami menjelaskan ayat-ayat ( tanda-tanda kekuasaan ) kepada mereka ( Ahlulkitab )  kemudian perhatikanlah bagaimana mereka dipalingkan ( dari kebenaran ) .,[],[]
2104,Padahal  Allah telah menjelaskan secara rinci kepadamu sesuatu yang Dia haramkan kepadamu  kecuali jika kamu dalam keadaan terpaksa .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
746,Berperanglah kamu di jalan Allah dan ketahuilah bahwa Allah Maha Mendengar lagi Maha Mengetahui .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
433,Sesungguhnya Kami telah mengutusmu ( Nabi Muhammad ) dengan hak sebagai pembawa berita gembira dan pemberi peringatan .,['Muhammad'],['http://www.wikidata.org/entity/Q9458']
96,"yang berpegang teguh pada kitab suci ( Taurat ) dan melaksanakan salat  sesungguhnya Kami tidak akan menyia-nyiakan pahala orang-orang saleh . ( Ingatlah ) ketika Kami mengangkat gunung ( dari akarnya ) ke atas mereka  seakan-akan ( gunung ) itu awan dan mereka yakin bahwa ( gunung ) itu akan jatuh menimpa mereka . ( Kami berfirman kepada mereka  ) "" Peganglah dengan teguh apa yang telah Kami anugerahkan kepadamu serta ingatlah selalu ( amalkanlah ) apa yang tersebut di dalamnya agar kamu bertakwa . "" ( Ingatlah ) ketika Tuhanmu mengeluarkan dari tulang punggung anak cucu Adam  keturunan mereka dan Allah mengambil kesaksiannya terhadap diri mereka sendiri ( seraya berfirman )  "" Bukankah Aku ini Tuhanmu ? ""","['Taurat', 'anak cucu Adam', 'Allah']","['http://www.wikidata.org/entity/Q2383104', 'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q2095353']"
1594,Sesungguhnya mereka yang berselisih pendapat tentangnya ( pembunuhan Isa )  selalu dalam keragu-raguan terhadapnya .,['Isa'],['http://www.wikidata.org/entity/Q51664']
214,"telah pasti ( berlaku ) ketentuan Tuhanmu terhadap orang-orang yang berbuat fasik bahwa sesungguhnya mereka tidak beriman . Katakanlah ( Nabi Muhammad )  "" Apakah di antara sekutu-sekutu kamu ada yang dapat memulai penciptaan ( makhluk ) kemudian mengembalikannya ( menghidupkannya lagi ) ? """,['Muhammad'],['http://www.wikidata.org/entity/Q9458']
1854,Allah menjelaskan kepadamu hukum-hukum-Nya agar kamu bersyukur ( kepada-Nya ) . Wahai orang-orang yang beriman  sesungguhnya minuman keras  berjudi  ( berkurban untuk ) berhala  dan mengundi nasib dengan anak panah adalah perbuatan keji ( dan ) termasuk perbuatan setan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1147,Allah Maha Mengetahui segala isi hati .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2600,Allah telah membuat suatu perumpamaan sebuah negeri yang dahulu aman lagi tenteram yang rezekinya datang kepadanya berlimpah ruah dari setiap tempat  tetapi ( penduduknya ) mengingkari nikmat-nikmat Allah .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
305,Wahai Bani Israil  ingatlah nikmat-Ku yang telah Aku berikan kepadamu dan penuhilah janjimu kepada-Ku  niscaya Aku penuhi janji-Ku kepadamu .,['Bani Israil'],['http://www.wikidata.org/entity/Q2605404']
1230,Mereka itu memperoleh pahala di sisi Tuhannya .,[],[]
339,Yang demikian itu ditimpakan karena mereka durhaka dan selalu melampaui batas .,[],[]
2219,"Ia ( Iblis ) menjawab  "" Aku lebih baik daripada dia . Engkau menciptakanku dari api  sedangkan dia Engkau ciptakan dari tanah . "" Dia ( Allah ) berfirman  "" Turunlah kamu darinya ( surga ) karena kamu tidak sepatutnya menyombongkan diri di dalamnya .",['Allah'],['http://www.wikidata.org/entity/Q2095353']
2559,Mereka mengetahui nikmat Allah  kemudian mengingkarinya dan kebanyakan mereka adalah orang-orang kafir . ( Ingatlah ) hari ( ketika ) Kami menghadirkan seorang saksi ( rasul ) dari setiap umat .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
571,Akan tetapi  jangan campuri mereka ketika kamu ( dalam keadaan ) beriktikaf di masjid .,[],[]
2209,Kemudian  pasti akan Kami kabarkan ( hal itu ) kepada mereka berdasarkan ilmu ( Kami ) .,[],[]
674,Maka  datangilah ladangmu itu ( bercampurlah dengan benar dan wajar ) kapan dan bagaimana yang kamu sukai .,[],[]
491,Dari mana pun engkau ( Nabi Muhammad ) keluar  hadapkanlah wajahmu ke arah Masjidilharam .,"['Muhammad', 'Masjidilharam']","['http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q428858']"
1217,Lindungilah kami dari azab neraka .,[],[]
394,Sulaiman itu tidak kufur  tetapi setan-setan itulah yang kufur .,['Sulaiman'],['http://www.wikidata.org/entity/Q1768167']
2473,Sungai-sungai mengalir di bawahnya .,[],[]
