sent_id,sentence,entities,uris
1180,Arsenal saat ini menempati posisi ketiga di klasemen sementara dengan 58 poin dari 31 pertandingan.,['Arsenal'],['http://www.wikidata.org/entity/Q9617']
738,Dia termasuk salah seorang elite PKS yang dibawa oleh Presiden PKS Sohibul Iman menemui Presiden Jokowi di Istana Negara 21 Desember 2015.,"['PKS', 'PKS', 'Sohibul Iman', 'Jokowi', 'Istana Negara']","['http://www.wikidata.org/entity/Q1511101', 'http://www.wikidata.org/entity/Q1511101', 'http://www.wikidata.org/entity/Q1511101', 'http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q6088540']"
1142,"Sebelumnya, Leuthard berkunjung ke kantor BMKG salah satunya untuk meninjau pemanfaatan Capacity Building and Twinning for Climate Observing System (CATCOS).","['Leuthard', 'BMKG']","['http://www.wikidata.org/entity/Q115442', 'http://www.wikidata.org/entity/Q2826615']"
711,"para siswa penerima KIP, Jokowi berpesan agar uang bantuan hanya digunakan untuk keperluan sekolah.Sebagai mantan pelatih, Klopp tentu tahu luar dan dalam Dortmund, baik itu dari sisi pemain maupun setiap jengkal lapangan di stadion.","['Jokowi', 'Klopp', 'Dortmund']","['http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q83106', 'http://www.wikidata.org/entity/Q41420']"
1901,Presiden Jokowi akan memberikan pengarahan kepada para kepala daerah yang baru dilantik.,['Jokowi'],['http://www.wikidata.org/entity/Q3318231']
601,"Bahkan saat ke Jakarta kemarin untuk menghadiri Munas Surabaya Community, Risma mengaku sembunyi-sembunyi agar tidak kepergok media.","['Jakarta', 'Risma']","['http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q12522317']"
1912,Kebutuhan masyarakat akan transportasi online harus diakomodasi dalam revisi undang-undang ini.,[],[]
578,"Penambahan rute penerbangan tidak masalah, terpenting jangan bertumpuk karena slotnya terbatas,"" ucap Dorma di terminal baru Bandara Internasional Husein Sastranegara, Jalan Pajajaran, Kota Bandung, Senin (4/4/2016).","['Bandara Internasional Husein Sastranegara', 'Kota Bandung']","['http://www.wikidata.org/entity/Q49249', 'http://www.wikidata.org/entity/Q10389']"
458,"Melawan Djokovic, Federer masih unggul head to head dengan rekor 19-17.","['Djokovic', 'Federer']","['http://www.wikidata.org/entity/Q5812', 'http://www.wikidata.org/entity/Q1426']"
1952,"Sejak memulai karirnya di level profesional di tahun 1998, meskipun sudah berjaya di mana, ini adalah kali pertama Federer meraih gelar juara di tanah Swedia.","['Federer', 'Swedia']","['http://www.wikidata.org/entity/Q1426', 'http://www.wikidata.org/entity/Q34']"
2015,"Kekalahan itu diterima Madrid di perempatfinal leg pertama yang digelar di Volkswagen Arena, Kamis (7/4/2016) dinihari WIB.","['Madrid', 'Volkswagen Arena']","['http://www.wikidata.org/entity/Q8682', 'http://www.wikidata.org/entity/Q155603']"
971,Bali-Partai NasDem menyatakan dukungannya kepada Basuki T Purnama (Ahok) untuk Pilgub DKI.,"['Bali', 'Partai NasDem', 'Basuki T Purnama', 'Ahok', 'DKI']","['http://www.wikidata.org/entity/Q3125978', 'http://www.wikidata.org/entity/Q4207219', 'http://www.wikidata.org/entity/Q3701615', 'http://www.wikidata.org/entity/Q3701615', 'http://www.wikidata.org/entity/Q3630']"
657,Kalau UU pelayaran ada di dalamnya kalau kapal asing mau beroperasi harus minta izin.,[],[]
1073,"Kan bisa saja itu dibuka sejak pasca Pemilu 2004,"" kata Mega.",['Mega'],['http://www.wikidata.org/entity/Q76179']
1411,Dari siaran ulang terlihat bahwa kejadian bermula dari duel perebutan bola antara Marcelo dan Arnold.,"['Marcelo', 'Arnold']","['http://www.wikidata.org/entity/Q38136', 'http://www.wikidata.org/entity/Q1093851']"
1418,"""Ini tadi sudah diberikan, yang PKH ada Rp 1.350.000 dan yang Rp 1.200.000.",[],[]
2090,Winslet dan DiCaprio bermain bersama dalam film Titanic.,"['Winslet', 'DiCaprio']","['http://www.wikidata.org/entity/Q202765', 'http://www.wikidata.org/entity/Q38111']"
411,Sedangkan Samsung sendiri telah balik menggugat Apple di Negeri Kanguru itu terkait sejumlah pelanggaran paten.,"['Samsung', 'Apple']","['http://www.wikidata.org/entity/Q20718', 'http://www.wikidata.org/entity/Q312']"
1164,"Jadi saya bisa kerjasama langsung dengan Adhi Karya dan kerja,"" jelas Ahok.","['Adhi Karya', 'Ahok']","['http://www.wikidata.org/entity/Q12470706', 'http://www.wikidata.org/entity/Q3701615']"
1027,Selain itu Undang-undang Nomor 30 Tahun 2002 tentang Komisi Pemberantasan Tindak Pidana Korupsi telah mengamanatkan KPK untuk melakukan pencegahan korupsi dengan melakukan pendaftaran harta kekayaan penyelenggara negara.,['KPK'],['http://www.wikidata.org/entity/Q3273955']
505,"""Karena sudah ada rekomendasi Pansus Pelindo II yang disahkan paripurna.",[],[]
2037,Zuckerberg juga bernostalgia tentang kunjungannya ke Indonesia beberapa tahun lalu.,"['Zuckerberg', 'Indonesia']","['http://www.wikidata.org/entity/Q36215', 'http://www.wikidata.org/entity/Q252']"
1920,"Disampaikan Menhub Ignasius Jonan di Kemenko Polhukam, Jl Medan Merdeka Barat, Jakarta, Kamis (24/3/2016), Uber dan GrabCar harus menjalin kerjasama dengan badan usaha apapun dalam bentuk yayasan, koperasi, atau PT yang memiliki izin perusahaan transportasi.","['Ignasius Jonan', 'Kemenko Polhukam', 'Jakarta', 'Uber', 'GrabCar']","['http://www.wikidata.org/entity/Q16182287', 'http://www.wikidata.org/entity/Q12490746', 'http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q780442', 'http://www.wikidata.org/entity/Q20873932']"
1333,Sudah hampir setahun Presiden Joko Widodo memimpin pemerintahan Republik Indonesia.,"['Joko Widodo', 'Republik Indonesia']","['http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q252']"
1064,"Karena itu, pihaknya menolak pengurangan impor garam untuk industri seperti yang diusulkan Menteri Kelautan dan Perikanan Susi Pudjiastuti.",['Susi Pudjiastuti'],['http://www.wikidata.org/entity/Q17411488']
2094,Tandukannya di depan gawang meneruskan umpan silang Bale masih melayang di atas mistar.,['Bale'],['http://www.wikidata.org/entity/Q184586']
796,"Oleh karena itu, tidak ada alasan lagi untuk menunda pembangunan LRT Jakarta.","['LRT', 'Jakarta']","['http://www.wikidata.org/entity/Q1268865', 'http://www.wikidata.org/entity/Q1268865']"
699,Selanjutnya City justru berhasil mencuri gol lewat Kevin de Bruyne di menit 38.,"['City', 'Kevin de Bruyne']","['http://www.wikidata.org/entity/Q50602', 'http://www.wikidata.org/entity/Q357984']"
2064,"Ini merupakan raihan terbaik yang diraih Rio di musim ini, setelah pada dua seri sebelumnya posisi finis tertingginya adalah urutan 15 di feature race Bahrain..net Saat Rio Haryanto tengah menyusun langkah menuju panggung balap terbesar dunia, Formula 1, musibah menimpa keluarga pebalap muda Indonesia tersebut.","['Rio', 'Bahrain', 'Rio Haryanto', 'Indonesia']","['http://www.wikidata.org/entity/Q981543', 'http://www.wikidata.org/entity/Q398', 'http://www.wikidata.org/entity/Q981543', 'http://www.wikidata.org/entity/Q252']"
959,"Namun menurut juru bicara Presiden, Johan Budi, belum ada agenda Jokowi akan hadir.","['Johan Budi', 'Jokowi']","['http://www.wikidata.org/entity/Q19737685', 'http://www.wikidata.org/entity/Q3318231']"
1066,Kejagung meluncurkan program TP4 (Tim Pengawal dan Pengaman Pemerintahan dan Pembangunan).,['Kejagung'],['http://www.wikidata.org/entity/Q12490460']
104,Kedatangan Mega ini disinyalir sebagai indikasi semakin harmonisnya hubungan PDIP dengan Istana.,"['Mega', 'PDIP', 'Istana']","['http://www.wikidata.org/entity/Q76179', 'http://www.wikidata.org/entity/Q1186306', 'https://www.wikidata.org/wiki/Q3318231']"
937,"PKB akan melawan segala bentuk penggiringan berita dan melawan ambisi orang-orang tertentu yang ingin merebut Kemendes,"" kata Jazilul dalam keterangan tertulis yang diterima detikcom, Selasa (5/4/2016).","['PKB', 'Kemendes', 'Jazilul', 'detikcom']","['http://www.wikidata.org/entity/Q1257317', 'http://www.wikidata.org/entity/Q11049125', 'http://www.wikidata.org/entity/Q96987319', 'http://www.wikidata.org/entity/Q12481355']"
305,"Namun, ia juga bercerita kalau ia memberikan izin operasi kepada kapal asing, Jonan juga mendapat gugatan peradilan ke TUN.",['Jonan'],['http://www.wikidata.org/entity/Q16182287']
838,"Anies mengenakan pakaian adat Yogyakarta yaitu baju surjan/beskap, belangkon dan kain jarik yang melapisi celana panjangnya.","['Anies', 'Yogyakarta']","['http://www.wikidata.org/entity/Q4263230', 'http://www.wikidata.org/entity/Q3741']"
1721,Tahap wawancara ini merupakan tahap terakhir sebelum nama-nama diserahkan ke Presiden Jokowi.,['Jokowi'],['http://www.wikidata.org/entity/Q3318231']
1930,Dengan demikian persoalan ini telah diselesaikan dengan baik oleh Samsung Service Tomang.,[],[]
1340,"""Kita lihat revisi UU bisa setahun dua tahun, bukan gampang itu, atau tidak cari format yang pas, kita lihat apa yang terbaik,"" jelas Luhut.",['Luhut'],['http://www.wikidata.org/entity/Q14917375']
1211,Namun kemenangan Monfils atas Federer di hari Jumat membuat kedudukan jadi sama kuat 1-1.,"['Monfils', 'Federer']","['http://www.wikidata.org/entity/Q186429', 'http://www.wikidata.org/entity/Q1426']"
620,"Napoli hanya berjarak empat poin di depan kami dan kami masih akan menghadapi mereka di Roma,"" ujar Rudiger seperti dilansir Football Italia.","['Napoli', 'Roma', 'Rudiger']","['http://www.wikidata.org/entity/Q2641', 'http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q96755']"
2068,"Sebab ia ingin memperkenalkan usahanya kepada masyarakat Maluku, khususnya para pengguna telepon rumah.",['Maluku'],['http://www.wikidata.org/entity/Q5093']
338,"Menteri Perdagangan (Mendag) Rachmat Gobel menuturkan beberapa perusahaan Indonesia yang sukses berinvestasi di Afrika seperti Indofood, Kalbe Farma, dan lainnya.","['Rachmat Gobel', 'Indonesia', 'Afrika', 'Indofood', 'Kalbe Farma']","['http://www.wikidata.org/entity/Q12507596', 'http://www.wikidata.org/entity/Q252', 'http://www.wikidata.org/entity/Q15', 'http://www.wikidata.org/entity/Q3930665', 'http://www.wikidata.org/entity/Q6351754']"
562,"Beberapa mantan Presiden dan mantan Wakil Presiden pagi ini mendatangi kompleks parlemen Senayan, Jakarta, untuk menghadiri sidang tahunan MPR.","['kompleks parlemen', 'Senayan', 'Jakarta', 'MPR']","['http://www.wikidata.org/entity/Q5205958', 'http://www.wikidata.org/entity/Q5205958', 'http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q818711']"
2011,"Sementara di pintu keluar ada penjagaan oleh pegawai Dishub (DKI Jakarta, baik di loket motor atau mobil.",['DKI Jakarta'],['http://www.wikidata.org/entity/Q3630']
709,"Ambon Usai makan malam, Presiden Joko Widodo tidak langsung beristirahat.","['Ambon', 'Joko Widodo']","['http://www.wikidata.org/entity/Q18970', 'http://www.wikidata.org/entity/Q3318231']"
123,"Indocement (INTP) naik Rp 550 ke Rp 19.65, Lion Metal (LION) naik Rp 500 ke Rp 13.5, dan Indofood CBP (ICBP) naik Rp 450 ke Rp 10.95.","['Indocement', 'INTP', 'Lion Metal', 'LION', 'Indofood CBP', 'ICBP']","['http://www.wikidata.org/entity/Q6025654', 'http://www.wikidata.org/entity/Q6025654', 'http://www.wikidata.org/entity/Q12494978', 'http://www.wikidata.org/entity/Q12494978', 'http://www.wikidata.org/entity/Q105624046', 'http://www.wikidata.org/entity/Q105624046']"
572,"Tentu dengan teknologi Super Amoled Plus yang dimiliki Samsung, pengalaman menggunakan BlackBerry 10 akan semakin optimal.","['Samsung', 'BlackBerry 10']","['http://www.wikidata.org/entity/Q20718', 'http://www.wikidata.org/entity/Q879989']"
848,"Film yang diputar perdana pada 12 Juni 2010 lalu itu dirilis dengan format Disney Digital 3-D, RealD dan IMAX 3D.",[],[]
2045,Wali Kota Bandung Ridwan Kamil telah menyatakan diri tidak akan maju dalam Pilkada DKI Jakarta tahun 2017 mendatang.,"['Bandung', 'Ridwan Kamil', 'DKI Jakarta']","['http://www.wikidata.org/entity/Q10389', 'http://www.wikidata.org/entity/Q10389', 'http://www.wikidata.org/entity/Q3630']"
389,PAN yang sudah menyatakan bergabung dengan pemerintah kabarnya akan mendapat jatah kursi menteri.,['PAN'],['http://www.wikidata.org/entity/Q2434365']
1419,Samsung Electronics menyiapkan lebih dari 5 unit ponsel Samsung OmniaLITE (B7300) untuk meramaikan Youth Olympic Games Singapore 2010.,"['Samsung Electronics', 'Samsung', 'Singapore']","['http://www.wikidata.org/entity/Q20718', 'http://www.wikidata.org/entity/Q20716', 'http://www.wikidata.org/entity/Q334']"
1718,"Demikian disampaikan Direktur Indofood Thomas Tji E, usai RUPSLB, di Wisma Indocement, Jalan Sudirman, Jakarta, Senin (16/10/2006).","['Indofood', 'Wisma Indocement', 'Jalan Sudirman', 'Jakarta']","['http://www.wikidata.org/entity/Q3930665', 'https://www.wikidata.org/wiki/Q97373034', 'http://www.wikidata.org/entity/Q12487040', 'http://www.wikidata.org/entity/Q3630']"
1326,"Jadi tuntutan mereka yang paling utama playing field yang setara kalau ada regulasi, ya kena regulasi harus disetarakan,"" kata Pratikno.",['Pratikno'],['http://www.wikidata.org/entity/Q12506406']
1188,Aktris Gal Gadot menjalani syuting film Wonder Woman di sebuah pantai di Italia.,"['Gal Gadot', 'Wonder Woman', 'Italia']","['http://www.wikidata.org/entity/Q185654', 'http://www.wikidata.org/entity/Q20502242', 'http://www.wikidata.org/entity/Q38']"
187,"Itulah secuplik kisah Sahara, debut penyutradaraan film besar milik Breck Eisner, anak dari Michael Eisner pemilik perusahaan Disney.","['Breck Eisner', 'Michael Eisner', 'Disney']","['http://www.wikidata.org/entity/Q2318350', 'http://www.wikidata.org/entity/Q727953', 'http://www.wikidata.org/entity/Q7414']"
259,"Untuk jangka waktu 6 bulan sebelum Maret, Disneyland ini malah mengalami kerugian sebesar 89, 1 juta Euro.",['Disneyland'],['http://www.wikidata.org/entity/Q181185']
1486,"Hal tersebut disampaikannya di Kantor Fraksi PAN di Gedung DPR, Kompleks Senayan, Jakarta, usai menjelaskan persiapan Rapimnas Barisan Muda PAN, Kamis (7/4/2016).","['PAN', 'DPR', 'Kompleks Senayan', 'Jakarta', 'PAN']","['http://www.wikidata.org/entity/Q2434365', 'http://www.wikidata.org/entity/Q2670027', 'http://www.wikidata.org/entity/Q7450093', 'http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q2434365']"
2087,"Untuk segera mengatasi hal tersebut, Luhut pun menyebut nantinya Menteri Perhubungan Ignasius Jonan bersama Menteri Komunikasi dan Informatika Rudiantara akan duduk bersama membahas konflik taksi konvensional dengan layanan transportasi online tersebut.","['Luhut', 'Ignasius Jonan', 'Rudiantara']","['http://www.wikidata.org/entity/Q14917375', 'http://www.wikidata.org/entity/Q16182287', 'http://www.wikidata.org/entity/Q18421404']"
1495,Pelantun ' One Way Love ' itu juga mengungkapkan rasa bangganya karena tak banyak penyanyi yang bisa ikut serta sebagai perwakilan Korea di film-film Disney.,"['Korea', 'Disney']","['http://www.wikidata.org/entity/Q18097', 'http://www.wikidata.org/entity/Q1047410']"
1322,Tambahan itu akan dimasukkan dalam Anggaran Pendapatan dan Belanja Negara Perubahan (APBNP) 2016.,[],[]
304,"""Para pelaku berasal dari Tiongkok berjumlah dua orang, Iran dua orang, Malaysia dua orang, Prancis satu orang dan Indonesia 11 orang,"" ucapnya.","['Tiongkok', 'Iran', 'Malaysia', 'Prancis', 'Indonesia']","['http://www.wikidata.org/entity/Q29520', 'http://www.wikidata.org/entity/Q794', 'http://www.wikidata.org/entity/Q833', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q252']"
849,"Saya urut dari paling bawah masalah pengamanan aset, kalau dikumpulkan aset-aset negara atas nama Kemenhub masih banyak yang tercecer di kiri kanannya.",['Kemenhub'],['http://www.wikidata.org/entity/Q6867637']
1720,Untuk bisa lolos ke babak empat besar maka Madrid tentu harus bisa membalikkan ketinggalan defisit dua gol tersebut ketika gantian menjamu Die Wolfe di Santiago Bernabeu pada tengah pekan depan.,"['Madrid', 'Die Wolfe', 'Santiago Bernabeu']","['http://www.wikidata.org/entity/Q8682', 'http://www.wikidata.org/entity/Q101859', 'http://www.wikidata.org/entity/Q164027']"
1433,"Soal reshuffle sendiri, PDIP pun mengisyaratkan sejumlah menteri di Kabinet Kerja untuk digeser.","['PDIP', 'Kabinet Kerja']","['http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q18342125']"
1334,"Direktur Jenderal Pengolahan dan Pemasaran Hasil Pertanian (P2HP) Kementerian Pertanian Yusni Emilia Harahap mengatakan, saat ini harga cabai di tingkat petani mulai membaik, sehingga petani masih bisa sedikit untung.",['Kementerian Pertanian'],['http://www.wikidata.org/entity/Q12490751']
778,"Sementara itu, Menteri Perhubungan Ignasius Jonan mengatakan tidak perlu dilakukan perubahan regulasi atau undang-undang terkait hal itu.",['Ignasius Jonan'],['http://www.wikidata.org/entity/Q16182287']
22,"DPRD Surabaya segera gelar paripurna istimewa sebagai salah satu syarat sebelum pelantikan Tri Rismaharini-Whisnu Sakti Buana sebagai Wali Kota dan Wakil Wali Kota, Senin (1/2) pekan depan.","['DPRD', 'Surabaya', 'Tri Rismaharini', 'Whisnu Sakti Buana']","['http://www.wikidata.org/entity/Q10994341', 'http://www.wikidata.org/entity/Q10994341', 'http://www.wikidata.org/entity/Q12522317', 'http://www.wikidata.org/entity/Q17411689']"
767,"Economic : Awasi Sektor Keuangan, Pemerintah Gandeng OECD Kementerian Keuangan melakukan kerja sama dengan The Organization for Economic and Development (OECD).","['OECD', 'Kementerian Keuangan', 'The Organization for Economic and Development', 'OECD']","['http://www.wikidata.org/entity/Q41550', 'http://www.wikidata.org/entity/Q41550', 'http://www.wikidata.org/entity/Q41550', 'http://www.wikidata.org/entity/Q41550']"
1222,Pertandingan di Volskwagen Arena memasuki menit ke-69 ketika tiba-tiba saja Arnold berjalan dengan wajah berang ke arah Marcelo.,"['Volskwagen Arena', 'Arnold', 'Marcelo']","['http://www.wikidata.org/entity/Q155603', 'http://www.wikidata.org/entity/Q1093851', 'http://www.wikidata.org/entity/Q38136']"
1652,"""Saya ingin sekali melihat Leicester juara,"" kata William dalam acara santap siang untuk menandai 10 tahun posisinya sebagai presiden FA, seperti dikutip Telegraph.","['Leicester', 'William', 'FA', 'Telegraph']","['http://www.wikidata.org/entity/Q19481', 'https://www.wikidata.org/wiki/Q36812', 'http://www.wikidata.org/entity/Q9500', 'http://www.wikidata.org/entity/Q192621']"
